conversion_id,user_id,purchase_amount,conversion_time
5986,24587,25.69,2025-07-07 04:07:00
5987,26989,69.51,2025-07-06 08:09:00
5988,34952,99.6,2025-07-12 11:33:00
5989,29740,49.3,2025-06-18 16:11:00
5990,27199,144.92,2025-06-20 07:19:00
5991,23303,112.05,2025-07-15 17:03:00
5992,34847,30.23,2025-07-05 00:32:00
5993,35220,24.25,2025-06-21 06:19:00
5994,39496,97.66,2025-07-03 05:36:00
5995,27535,100.53,2025-07-12 18:38:00
5996,31390,11.77,2025-07-05 13:21:00
5997,26499,10.2,2025-07-15 17:32:00
5998,39032,123.68,2025-06-20 20:30:00
5999,36093,63.57,2025-06-15 19:05:00
6000,36891,125.37,2025-07-16 07:46:00
6001,38013,86.31,2025-06-30 13:45:00
6002,25815,22.14,2025-06-13 17:19:00
6003,34336,70.22,2025-06-26 12:18:00
6004,31102,71.44,2025-07-08 16:07:00
6005,29778,69.33,2025-06-30 02:20:00
6006,28415,105.62,2025-07-02 01:37:00
6007,31806,120.01,2025-06-25 04:29:00
6008,29722,41.14,2025-06-20 08:20:00
6009,36670,133.76,2025-07-11 15:17:00
6010,33999,64.29,2025-07-05 05:15:00
6011,21355,147.49,2025-06-17 22:34:00
6012,38222,41.19,2025-07-06 00:49:00
6013,34369,62.33,2025-07-03 11:33:00
6014,27887,73.2,2025-06-22 04:31:00
6015,30788,26.85,2025-06-23 11:42:00
6016,34508,123.86,2025-07-14 11:18:00
6017,24342,12.14,2025-07-05 03:52:00
6018,39045,61.66,2025-07-03 10:08:00
6019,35125,73.43,2025-07-14 23:08:00
6020,38324,52.05,2025-06-30 01:33:00
6021,22361,122.25,2025-07-11 02:48:00
6022,28573,48.12,2025-06-17 19:28:00
6023,32581,64.69,2025-06-21 17:22:00
6024,39495,115.99,2025-07-14 15:05:00
6025,27204,86.79,2025-06-16 03:34:00
6026,23770,32.17,2025-07-11 13:38:00
6027,22829,124.45,2025-06-13 03:04:00
6028,39603,11.58,2025-06-20 11:31:00
6029,21538,17.67,2025-06-24 07:15:00
6030,21377,138.69,2025-07-16 07:30:00
6031,21610,11.85,2025-07-09 20:56:00
6032,39499,61.41,2025-06-27 14:23:00
6033,31329,89.97,2025-06-18 18:01:00
6034,35108,97.29,2025-07-15 12:03:00
6035,34090,121.77,2025-06-29 20:00:00
6036,33335,24.54,2025-07-10 09:00:00
6037,32465,132.67,2025-06-21 14:00:00
6038,24007,21.45,2025-06-19 17:18:00
6039,30830,114.98,2025-06-24 08:16:00
6040,34634,135.86,2025-06-14 11:05:00
6041,23810,66.2,2025-07-08 23:26:00
6042,22493,96.94,2025-06-24 16:39:00
6043,22271,14.07,2025-06-16 10:14:00
6044,26138,112.04,2025-06-22 07:59:00
6045,37386,38.21,2025-07-08 07:45:00
6046,32338,99.31,2025-06-27 02:15:00
6047,29652,83.23,2025-06-17 07:31:00
6048,20771,79.77,2025-06-15 22:15:00
6049,31095,125.94,2025-07-01 11:34:00
6050,20205,118.62,2025-07-13 14:14:00
6051,26980,58.28,2025-07-06 21:29:00
6052,25569,74.75,2025-06-23 19:34:00
6053,31840,135.12,2025-07-04 15:36:00
6054,26051,145.09,2025-06-30 22:45:00
6055,22953,85.94,2025-06-23 14:01:00
6056,35805,101.27,2025-06-23 01:32:00
6057,33053,112.5,2025-07-03 05:37:00
6058,36802,21.91,2025-06-20 16:33:00
6059,20864,131.53,2025-07-03 01:06:00
6060,30597,31.12,2025-07-13 21:27:00
6061,25656,44.64,2025-06-12 20:15:00
6062,24846,119.46,2025-06-23 17:01:00
6063,27979,146.52,2025-07-11 21:38:00
6064,32044,147.35,2025-06-23 08:44:00
6065,38251,132.61,2025-06-30 08:46:00
6066,37898,40.14,2025-07-10 08:56:00
6067,20579,67.55,2025-07-07 19:13:00
6068,31100,59.9,2025-07-02 06:52:00
6069,23341,108.24,2025-07-01 18:53:00
6070,25762,58.26,2025-07-12 00:36:00
6071,33241,66.29,2025-07-05 11:40:00
6072,36776,21.72,2025-06-28 19:41:00
6073,23646,65.02,2025-07-01 06:08:00
6074,24274,34.62,2025-06-13 14:36:00
6075,38287,58.69,2025-06-25 02:40:00
6076,20266,72.25,2025-06-24 04:25:00
6077,34371,148.07,2025-07-10 14:01:00
6078,24009,78.33,2025-07-01 22:47:00
6079,24379,87.83,2025-06-17 08:03:00
6080,20722,71.74,2025-06-29 20:18:00
6081,28786,27.54,2025-06-29 06:14:00
6082,37437,89.28,2025-06-23 14:21:00
6083,21165,63.35,2025-07-10 00:42:00
6084,20496,89.01,2025-07-07 09:26:00
6085,36809,100.0,2025-07-14 09:55:00
6086,28773,113.36,2025-06-29 04:27:00
6087,30502,88.75,2025-06-16 11:35:00
6088,20357,20.09,2025-06-12 16:27:00
6089,30010,11.24,2025-06-19 12:56:00
6090,21836,81.39,2025-06-30 12:47:00
6091,36852,39.76,2025-06-25 08:23:00
6092,25503,33.99,2025-06-20 19:24:00
6093,22104,130.84,2025-06-26 06:28:00
6094,25946,140.87,2025-06-22 21:03:00
6095,32349,131.82,2025-06-14 12:38:00
6096,29363,117.31,2025-06-14 16:01:00
6097,38497,93.68,2025-06-13 08:35:00
6098,34185,106.29,2025-07-16 10:45:00
6099,28868,134.32,2025-06-25 11:28:00
6100,34150,94.44,2025-07-16 14:12:00
6101,30117,60.29,2025-06-30 22:56:00
6102,35371,36.14,2025-07-15 22:58:00
6103,35239,74.35,2025-06-27 12:43:00
6104,39355,131.84,2025-06-23 07:19:00
6105,36196,42.43,2025-06-15 02:47:00
6106,29636,70.09,2025-07-07 23:10:00
6107,28941,141.72,2025-06-18 02:22:00
6108,35666,35.06,2025-06-14 16:37:00
6109,28677,126.29,2025-06-15 02:49:00
6110,27343,100.21,2025-06-13 06:42:00
6111,24325,84.21,2025-07-14 16:27:00
6112,27724,111.94,2025-06-23 16:00:00
6113,36318,100.15,2025-06-24 02:11:00
6114,34141,105.41,2025-06-23 21:09:00
6115,29625,135.21,2025-07-01 08:27:00
6116,30261,57.95,2025-07-13 16:37:00
6117,32069,108.0,2025-06-15 21:24:00
6118,23193,18.64,2025-06-14 22:46:00
6119,35386,147.32,2025-06-28 01:56:00
6120,25984,28.37,2025-06-18 23:17:00
6121,29393,10.62,2025-06-18 12:29:00
6122,21277,120.41,2025-06-12 21:57:00
6123,33993,140.99,2025-07-02 07:34:00
6124,21695,34.89,2025-06-28 14:55:00
6125,36794,88.51,2025-07-10 15:35:00
6126,36961,136.32,2025-06-14 18:00:00
6127,21387,27.8,2025-07-13 12:44:00
6128,28621,52.32,2025-06-25 20:48:00
6129,25296,66.72,2025-06-12 02:34:00
6130,38068,138.66,2025-06-25 08:20:00
6131,39850,50.89,2025-06-22 17:17:00
6132,35409,87.86,2025-06-26 19:44:00
6133,39334,147.39,2025-06-30 06:03:00
6134,38379,116.28,2025-07-04 01:33:00
6135,21515,108.06,2025-06-27 05:41:00
6136,20513,58.25,2025-07-04 19:22:00
6137,37983,73.46,2025-07-12 10:14:00
6138,20030,44.62,2025-07-03 04:37:00
6139,29865,27.27,2025-07-07 15:16:00
6140,23105,83.13,2025-07-04 07:09:00
6141,36115,63.04,2025-06-25 05:19:00
6142,38510,14.05,2025-06-28 00:16:00
6143,39067,93.97,2025-07-13 00:01:00
6144,35198,78.63,2025-07-08 01:42:00
6145,32959,122.29,2025-07-10 17:15:00
6146,27337,52.82,2025-07-11 13:30:00
6147,23226,146.02,2025-07-03 05:39:00
6148,38679,51.2,2025-07-07 02:57:00
6149,33698,28.82,2025-07-14 08:51:00
6150,34981,125.41,2025-06-22 20:38:00
6151,23874,137.28,2025-06-25 23:17:00
6152,37259,95.93,2025-06-24 18:18:00
6153,24089,70.49,2025-06-30 14:16:00
6154,29227,86.12,2025-07-13 01:05:00
6155,38158,129.41,2025-07-05 14:22:00
6156,34480,115.13,2025-07-09 07:48:00
6157,34663,88.55,2025-07-11 22:23:00
6158,23689,149.12,2025-06-25 01:44:00
6159,26964,15.81,2025-07-05 13:08:00
6160,30134,92.8,2025-07-15 05:56:00
6161,31526,128.04,2025-06-22 02:40:00
6162,28499,132.81,2025-07-05 21:16:00
6163,32450,79.45,2025-06-28 16:15:00
6164,27768,40.83,2025-06-25 00:50:00
6165,26082,137.18,2025-06-24 15:14:00
6166,39843,25.26,2025-06-18 16:32:00
6167,24675,72.92,2025-07-02 21:38:00
6168,35490,68.22,2025-06-24 23:06:00
6169,37879,112.67,2025-07-07 19:55:00
6170,34764,79.61,2025-07-09 06:38:00
6171,24317,61.62,2025-07-02 23:19:00
6172,27972,80.51,2025-07-15 06:57:00
6173,29053,117.4,2025-06-20 13:59:00
6174,30760,60.57,2025-06-30 21:38:00
6175,26400,73.76,2025-06-14 11:27:00
6176,29668,22.88,2025-06-25 04:52:00
6177,20360,115.9,2025-07-03 07:32:00
6178,33186,25.06,2025-06-19 04:26:00
6179,34947,24.59,2025-06-14 01:53:00
6180,35894,63.04,2025-06-22 05:13:00
6181,35049,132.46,2025-07-15 17:19:00
6182,29649,51.57,2025-06-12 12:01:00
6183,28222,111.44,2025-06-14 02:18:00
6184,25094,87.18,2025-06-21 20:51:00
6185,35114,59.89,2025-07-10 10:21:00
6186,34643,42.73,2025-06-24 06:57:00
6187,27123,62.12,2025-06-15 23:26:00
6188,20814,73.29,2025-07-08 22:43:00
6189,29307,50.35,2025-07-01 06:32:00
6190,24923,32.74,2025-06-14 00:59:00
6191,25528,57.09,2025-06-18 11:41:00
6192,35691,43.52,2025-06-16 02:30:00
6193,24034,98.07,2025-07-13 20:42:00
6194,20134,103.37,2025-06-19 07:12:00
6195,35774,14.14,2025-07-11 10:26:00
6196,30451,145.82,2025-06-12 04:26:00
6197,21646,23.88,2025-06-30 10:39:00
6198,21454,63.7,2025-07-10 02:56:00
6199,30433,127.39,2025-07-13 05:20:00
6200,24174,75.75,2025-06-13 19:22:00
6201,38009,19.61,2025-06-12 07:02:00
6202,26351,65.18,2025-07-12 13:31:00
6203,25685,16.29,2025-06-23 08:48:00
6204,23175,144.07,2025-07-11 00:33:00
6205,31260,51.5,2025-06-24 20:57:00
6206,25487,106.63,2025-06-27 13:12:00
6207,34062,76.27,2025-07-09 01:28:00
6208,21966,50.37,2025-07-14 01:13:00
6209,25867,19.03,2025-06-18 19:23:00
6210,32592,10.33,2025-07-06 22:04:00
6211,36350,95.15,2025-06-23 10:40:00
6212,21494,50.86,2025-06-27 20:30:00
6213,24304,133.11,2025-07-10 03:03:00
6214,26799,92.14,2025-06-12 10:36:00
6215,22079,35.0,2025-06-14 14:32:00
6216,33641,104.86,2025-07-05 01:36:00
6217,34798,71.67,2025-07-09 20:50:00
6218,21921,13.78,2025-06-23 19:47:00
6219,20091,16.36,2025-06-13 17:26:00
6220,36933,99.46,2025-06-25 11:23:00
6221,21782,97.52,2025-07-03 05:30:00
6222,36795,47.28,2025-06-24 06:57:00
6223,39080,109.09,2025-06-20 15:09:00
6224,29879,123.81,2025-06-13 22:22:00
6225,20131,83.34,2025-06-30 08:32:00
6226,21479,17.16,2025-06-22 04:19:00
6227,28235,116.53,2025-06-16 08:24:00
6228,33661,118.75,2025-06-18 13:23:00
6229,24979,123.38,2025-06-20 01:49:00
6230,22641,98.92,2025-07-09 00:08:00
6231,37529,138.0,2025-07-16 02:59:00
6232,35612,69.65,2025-06-22 00:19:00
6233,32726,104.19,2025-06-27 12:33:00
6234,37687,44.77,2025-07-04 17:49:00
6235,37081,19.18,2025-06-23 16:38:00
6236,29889,134.46,2025-07-02 20:50:00
6237,22960,140.01,2025-07-15 16:39:00
6238,23886,23.33,2025-07-03 06:59:00
6239,33620,20.18,2025-06-12 19:27:00
6240,34691,70.58,2025-06-14 16:06:00
6241,38134,139.3,2025-06-21 20:52:00
6242,25748,84.85,2025-07-09 02:41:00
6243,22971,149.32,2025-06-17 18:26:00
6244,39549,110.91,2025-06-24 02:20:00
6245,24964,146.26,2025-07-14 06:58:00
6246,35343,101.59,2025-06-25 10:56:00
6247,31710,130.35,2025-06-23 20:28:00
6248,25899,113.93,2025-06-20 08:43:00
6249,27273,126.75,2025-06-26 00:04:00
6250,33912,141.33,2025-06-24 07:58:00
6251,31858,105.46,2025-07-04 13:31:00
6252,35197,79.82,2025-07-12 04:51:00
6253,34426,131.13,2025-06-24 13:11:00
6254,34853,97.85,2025-07-16 02:44:00
6255,25187,27.15,2025-06-16 00:16:00
6256,37166,63.67,2025-06-29 21:47:00
6257,20925,61.97,2025-06-30 13:29:00
6258,36849,112.31,2025-07-12 02:18:00
6259,23754,14.17,2025-07-12 11:57:00
6260,20070,66.34,2025-06-25 04:26:00
6261,22120,46.37,2025-07-05 04:53:00
6262,23424,89.65,2025-07-14 11:48:00
6263,25714,44.14,2025-07-11 09:31:00
6264,25368,113.27,2025-06-30 16:49:00
6265,35700,49.76,2025-06-19 05:09:00
6266,27154,21.9,2025-06-27 10:32:00
6267,37298,99.31,2025-07-11 18:39:00
6268,22222,126.0,2025-06-23 19:35:00
6269,30557,27.58,2025-07-09 00:41:00
6270,25219,147.53,2025-07-15 18:50:00
6271,34188,114.69,2025-07-16 05:19:00
6272,24042,110.18,2025-07-09 23:39:00
6273,35661,28.42,2025-06-13 06:01:00
6274,33810,38.75,2025-07-10 12:46:00
6275,22603,128.37,2025-06-21 19:41:00
6276,21183,85.13,2025-07-07 12:39:00
6277,22305,113.02,2025-06-28 09:11:00
6278,20261,31.91,2025-06-27 13:08:00
6279,24474,140.32,2025-06-13 01:49:00
6280,31346,119.15,2025-06-20 06:29:00
6281,34089,109.99,2025-07-03 06:08:00
6282,35782,143.07,2025-06-26 04:22:00
6283,37585,68.31,2025-07-03 04:32:00
6284,36275,50.73,2025-06-16 19:48:00
6285,37911,41.98,2025-07-04 08:01:00
6286,31867,148.13,2025-06-19 20:18:00
6287,38947,68.11,2025-06-21 21:16:00
6288,31236,110.26,2025-06-25 21:12:00
6289,34282,49.55,2025-06-21 21:50:00
6290,26822,49.06,2025-07-08 09:44:00
6291,29951,91.14,2025-07-10 00:20:00
6292,25190,105.45,2025-07-12 02:32:00
6293,23498,28.1,2025-07-14 02:36:00
6294,28545,92.36,2025-06-21 10:24:00
6295,21779,95.94,2025-07-08 16:39:00
6296,26168,122.92,2025-06-14 21:38:00
6297,24801,83.89,2025-07-02 12:31:00
6298,39815,35.36,2025-07-04 03:50:00
6299,34562,147.65,2025-06-30 02:31:00
6300,22697,72.88,2025-07-08 14:15:00
6301,23357,84.67,2025-07-06 15:51:00
6302,21895,145.96,2025-06-21 14:13:00
6303,25139,140.84,2025-07-05 13:20:00
6304,32769,103.09,2025-06-22 23:18:00
6305,27240,34.21,2025-06-26 05:53:00
6306,31535,33.05,2025-06-26 06:27:00
6307,26191,70.78,2025-06-23 14:52:00
6308,26809,30.85,2025-06-17 20:07:00
6309,35247,104.69,2025-06-23 04:44:00
6310,27217,132.95,2025-07-10 21:44:00
6311,26462,52.8,2025-07-02 11:17:00
6312,31841,85.53,2025-06-14 10:08:00
6313,26046,25.79,2025-06-17 00:19:00
6314,24643,45.37,2025-07-11 16:44:00
6315,31437,31.45,2025-06-21 00:04:00
6316,30652,32.06,2025-06-25 11:52:00
6317,20593,62.5,2025-06-15 01:28:00
6318,25243,90.38,2025-06-22 02:35:00
6319,39289,26.8,2025-06-24 09:52:00
6320,37020,61.25,2025-06-21 08:49:00
6321,26349,34.9,2025-07-01 04:02:00
6322,26786,85.63,2025-06-30 11:55:00
6323,33715,91.07,2025-07-09 06:45:00
6324,25316,22.48,2025-06-17 20:10:00
6325,32469,139.98,2025-06-30 05:18:00
6326,39703,75.22,2025-07-02 18:40:00
6327,21736,149.83,2025-07-02 07:17:00
6328,38170,117.07,2025-07-15 07:00:00
6329,29200,141.81,2025-06-16 22:41:00
6330,32184,108.93,2025-06-25 11:23:00
6331,22737,15.54,2025-07-06 20:24:00
6332,30346,133.64,2025-06-29 16:08:00
6333,37607,81.66,2025-06-14 07:58:00
6334,33545,135.53,2025-07-11 03:53:00
6335,34629,88.69,2025-06-23 14:36:00
6336,34391,111.82,2025-06-29 11:08:00
6337,24585,17.92,2025-07-11 12:57:00
6338,28449,80.59,2025-07-02 09:29:00
6339,29483,135.83,2025-07-14 07:12:00
6340,25161,25.52,2025-06-20 16:35:00
6341,39637,108.52,2025-07-06 08:59:00
6342,33016,118.63,2025-07-07 21:23:00
6343,23883,148.79,2025-06-28 15:55:00
6344,20239,30.1,2025-06-14 15:05:00
6345,24162,76.92,2025-06-13 09:12:00
6346,28774,114.29,2025-06-29 13:21:00
6347,38568,136.48,2025-06-15 23:20:00
6348,36170,134.62,2025-06-15 13:22:00
6349,33949,16.26,2025-07-16 16:28:00
6350,24719,57.25,2025-07-03 14:26:00
6351,29222,27.85,2025-06-22 12:50:00
6352,39014,133.72,2025-06-19 16:57:00
6353,26372,54.88,2025-06-14 07:43:00
6354,39945,149.66,2025-07-06 01:14:00
6355,38074,144.25,2025-06-28 08:06:00
6356,33110,28.81,2025-06-16 20:16:00
6357,37756,53.28,2025-06-25 21:49:00
6358,34500,40.66,2025-06-23 23:48:00
6359,20700,25.79,2025-07-07 02:02:00
6360,36133,72.1,2025-06-26 06:59:00
6361,35298,100.5,2025-06-19 11:34:00
6362,38142,11.83,2025-06-21 00:42:00
6363,25736,76.13,2025-06-29 09:26:00
6364,23014,110.56,2025-07-12 07:28:00
6365,22034,129.19,2025-06-22 22:23:00
6366,29066,58.05,2025-07-12 23:42:00
6367,26667,50.8,2025-07-03 23:39:00
6368,38461,144.35,2025-07-14 18:38:00
6369,37190,42.27,2025-06-12 23:00:00
6370,27898,135.9,2025-07-06 00:12:00
6371,39613,13.64,2025-06-30 19:30:00
6372,32907,83.64,2025-07-05 00:51:00
6373,20271,137.68,2025-06-15 08:14:00
6374,37752,42.52,2025-07-03 23:34:00
6375,32101,40.78,2025-07-02 12:06:00
6376,23621,77.72,2025-07-08 11:17:00
6377,33072,146.8,2025-06-28 09:58:00
6378,30474,103.74,2025-07-07 15:46:00
6379,32489,123.21,2025-06-30 20:10:00
6380,37112,133.49,2025-06-28 06:37:00
6381,38454,28.49,2025-06-15 07:07:00
6382,29789,84.43,2025-07-15 08:56:00
6383,25592,114.75,2025-07-01 05:31:00
6384,34342,86.36,2025-06-29 09:28:00
6385,27820,79.33,2025-07-01 11:49:00
6386,23841,79.38,2025-06-26 22:48:00
6387,29630,146.45,2025-06-22 15:52:00
6388,25855,39.54,2025-07-12 13:38:00
6389,25157,87.9,2025-07-13 02:46:00
6390,32185,124.56,2025-06-16 09:16:00
6391,36366,21.13,2025-06-25 13:48:00
6392,21310,91.96,2025-06-15 10:39:00
6393,37729,105.48,2025-06-19 01:05:00
6394,29250,142.27,2025-06-26 07:41:00
6395,32430,59.98,2025-07-15 05:50:00
6396,37376,25.89,2025-07-03 18:38:00
6397,24449,23.48,2025-07-12 09:48:00
6398,36612,143.99,2025-07-11 05:15:00
6399,27680,116.14,2025-06-23 03:22:00
6400,26070,96.77,2025-07-04 01:44:00
6401,25895,40.69,2025-06-28 21:02:00
6402,21174,93.11,2025-07-02 10:50:00
6403,37074,68.99,2025-07-10 12:43:00
6404,21877,55.66,2025-07-16 13:51:00
6405,27060,146.87,2025-07-04 01:44:00
6406,39166,64.0,2025-06-29 18:29:00
6407,20175,46.1,2025-07-02 17:41:00
6408,27957,76.29,2025-07-12 14:39:00
6409,38892,96.61,2025-07-12 02:56:00
6410,25171,146.13,2025-06-22 01:03:00
6411,27580,36.43,2025-06-14 14:43:00
6412,27197,57.23,2025-07-07 15:53:00
6413,27754,143.65,2025-06-24 14:01:00
6414,38195,94.71,2025-07-10 10:09:00
6415,36882,53.91,2025-07-09 15:37:00
6416,25057,66.04,2025-07-11 09:38:00
6417,27721,111.76,2025-07-14 05:38:00
6418,37665,25.28,2025-07-02 14:45:00
6419,22028,68.87,2025-06-20 22:48:00
6420,37276,62.22,2025-07-09 08:48:00
6421,23753,34.52,2025-06-24 22:42:00
6422,35039,95.8,2025-07-12 04:37:00
6423,34966,81.51,2025-07-12 09:13:00
6424,37324,15.31,2025-07-03 23:04:00
6425,29675,55.5,2025-06-25 21:34:00
6426,27606,19.6,2025-06-29 21:01:00
6427,26438,123.27,2025-07-11 23:40:00
6428,27624,115.25,2025-06-25 04:20:00
6429,22966,50.98,2025-06-28 17:00:00
6430,38755,82.93,2025-07-10 21:14:00
6431,23843,99.99,2025-06-24 10:26:00
6432,32799,132.5,2025-07-15 13:07:00
6433,34052,62.79,2025-06-19 12:28:00
6434,21655,22.38,2025-06-30 06:01:00
6435,26495,23.84,2025-06-18 03:12:00
6436,27874,56.56,2025-07-04 14:42:00
6437,21703,95.61,2025-06-25 03:36:00
6438,22665,27.14,2025-06-22 19:37:00
6439,21880,80.6,2025-06-15 03:35:00
6440,27591,135.23,2025-07-06 21:49:00
6441,38277,147.89,2025-06-30 21:18:00
6442,35074,62.25,2025-06-21 04:01:00
6443,32894,12.26,2025-07-02 19:55:00
6444,34035,91.11,2025-06-26 00:42:00
6445,37186,149.32,2025-06-19 01:38:00
6446,26940,123.78,2025-06-24 09:54:00
6447,29059,124.38,2025-06-30 22:23:00
6448,24723,80.67,2025-06-25 15:19:00
6449,29036,23.2,2025-07-03 10:41:00
6450,20634,144.4,2025-07-09 02:08:00
6451,36489,89.36,2025-07-04 21:38:00
6452,22277,57.7,2025-06-13 21:13:00
6453,21217,65.99,2025-07-01 19:24:00
6454,31208,59.44,2025-06-21 02:48:00
6455,26706,112.54,2025-06-14 20:18:00
6456,30014,77.61,2025-07-03 06:18:00
6457,31812,33.42,2025-07-02 03:31:00
6458,38229,96.25,2025-06-28 03:22:00
6459,31616,32.15,2025-06-29 01:22:00
6460,25953,10.84,2025-06-30 12:17:00
6461,37749,113.23,2025-06-27 10:11:00
6462,36279,83.74,2025-07-05 00:28:00
6463,34424,111.07,2025-06-15 09:20:00
6464,38028,118.56,2025-06-28 16:45:00
6465,21401,62.59,2025-07-02 15:43:00
6466,32164,77.46,2025-06-19 16:15:00
6467,28571,103.56,2025-06-19 17:25:00
6468,30888,69.19,2025-06-14 18:55:00
6469,30227,44.35,2025-06-25 20:04:00
6470,39554,139.22,2025-07-11 13:56:00
6471,29525,132.45,2025-06-12 02:23:00
6472,21730,141.51,2025-07-01 04:44:00
6473,39411,13.77,2025-06-12 17:19:00
6474,33783,133.07,2025-07-09 21:53:00
6475,38663,95.95,2025-07-16 00:58:00
6476,39101,73.67,2025-07-03 19:07:00
6477,37838,127.66,2025-07-04 04:38:00
6478,38408,110.94,2025-07-08 10:50:00
6479,27814,123.11,2025-06-28 05:14:00
6480,32738,137.13,2025-06-27 08:50:00
6481,38040,42.84,2025-06-29 15:01:00
6482,35543,68.92,2025-06-27 21:05:00
6483,36647,20.96,2025-06-20 20:21:00
6484,34378,111.69,2025-07-15 12:03:00
6485,22186,40.05,2025-06-30 08:43:00
6486,37961,23.03,2025-07-07 09:37:00
6487,38317,71.9,2025-07-08 20:37:00
6488,36860,144.33,2025-06-26 19:06:00
6489,26850,56.78,2025-07-07 02:46:00
6490,21916,136.17,2025-06-30 23:40:00
6491,24263,116.64,2025-06-19 01:37:00
6492,32508,149.82,2025-06-15 10:16:00
6493,28261,73.81,2025-07-07 08:17:00
6494,32732,44.85,2025-06-18 14:06:00
6495,32084,103.69,2025-06-27 19:28:00
6496,26104,33.4,2025-06-23 19:27:00
6497,30574,48.22,2025-07-07 02:26:00
6498,22847,117.13,2025-06-17 14:18:00
6499,31842,136.6,2025-06-16 04:40:00
6500,32653,56.17,2025-07-11 18:28:00
6501,32923,124.28,2025-06-22 15:55:00
6502,24971,73.33,2025-07-01 01:06:00
6503,34364,83.46,2025-07-14 13:01:00
6504,28374,31.1,2025-07-08 00:21:00
6505,25826,116.22,2025-06-15 05:55:00
6506,28347,34.77,2025-06-27 10:09:00
6507,32265,122.71,2025-06-19 11:18:00
6508,23156,22.6,2025-06-30 13:39:00
6509,21678,114.76,2025-06-14 06:20:00
6510,27915,123.1,2025-06-16 01:31:00
6511,30673,12.27,2025-06-27 18:28:00
6512,33814,21.88,2025-06-24 14:45:00
6513,39405,19.28,2025-07-14 14:52:00
6514,34676,87.33,2025-06-29 23:15:00
6515,37504,149.51,2025-06-20 05:29:00
6516,31639,147.88,2025-06-22 15:04:00
6517,34754,102.32,2025-07-04 13:52:00
6518,38875,124.7,2025-07-16 14:00:00
6519,37631,71.27,2025-06-18 00:59:00
6520,34212,51.68,2025-06-28 00:34:00
6521,37562,86.43,2025-06-15 06:03:00
6522,21893,73.52,2025-06-12 05:52:00
6523,31630,124.16,2025-06-23 15:03:00
6524,26598,25.1,2025-06-25 11:50:00
6525,30498,112.0,2025-07-15 02:42:00
6526,26169,32.18,2025-06-17 08:35:00
6527,27513,78.04,2025-07-08 18:41:00
6528,37831,15.34,2025-06-23 22:44:00
6529,24845,117.43,2025-06-20 10:01:00
6530,28316,141.47,2025-07-04 05:51:00
6531,39025,67.34,2025-06-21 13:34:00
6532,24432,77.06,2025-06-24 17:50:00
6533,29939,79.29,2025-07-13 00:32:00
6534,39846,67.59,2025-06-20 16:38:00
6535,36462,14.05,2025-07-10 00:06:00
6536,21868,138.37,2025-06-12 20:17:00
6537,25901,40.94,2025-06-30 19:02:00
6538,37013,95.46,2025-06-12 08:36:00
6539,34195,47.28,2025-07-15 03:06:00
6540,31249,28.88,2025-07-09 08:19:00
6541,27994,128.19,2025-06-17 19:35:00
6542,28896,44.82,2025-07-12 18:08:00
6543,26869,31.08,2025-06-14 08:19:00
6544,27400,52.03,2025-06-19 05:08:00
6545,35381,110.8,2025-07-08 21:47:00
6546,36258,95.99,2025-06-13 14:49:00
6547,39168,52.86,2025-07-03 18:57:00
6548,26912,73.32,2025-06-26 19:22:00
6549,25634,148.89,2025-06-23 00:13:00
6550,28214,46.41,2025-06-28 01:42:00
6551,35712,97.65,2025-07-01 09:03:00
6552,37416,99.26,2025-07-03 07:30:00
6553,39990,142.98,2025-06-27 06:20:00
6554,30314,118.09,2025-07-04 20:14:00
6555,34198,148.17,2025-07-11 18:21:00
6556,37679,124.8,2025-07-14 15:37:00
6557,23526,30.0,2025-07-01 11:52:00
6558,35838,91.54,2025-07-14 03:09:00
6559,27491,73.8,2025-07-03 01:07:00
6560,28146,88.03,2025-06-16 06:08:00
6561,20499,87.97,2025-06-30 01:25:00
6562,21265,15.46,2025-07-02 10:46:00
6563,25345,68.4,2025-07-16 03:09:00
6564,29114,125.71,2025-06-27 17:09:00
6565,21349,93.28,2025-07-15 02:22:00
6566,35115,42.98,2025-06-22 04:35:00
6567,31542,83.84,2025-06-12 05:59:00
6568,20650,141.13,2025-07-15 12:49:00
6569,29412,17.35,2025-07-10 10:23:00
6570,34323,102.57,2025-07-03 08:16:00
6571,33747,98.26,2025-06-17 03:56:00
6572,31197,144.15,2025-07-09 19:50:00
6573,23587,115.64,2025-06-12 09:54:00
6574,22893,14.9,2025-06-25 10:58:00
6575,26513,139.23,2025-06-15 19:42:00
6576,22856,44.33,2025-06-20 00:06:00
6577,34296,149.79,2025-06-14 01:14:00
6578,24448,24.7,2025-07-03 19:59:00
6579,20725,29.47,2025-06-12 19:18:00
6580,24680,84.23,2025-06-28 02:15:00
6581,30827,89.11,2025-07-14 21:17:00
6582,25377,21.4,2025-06-23 11:17:00
6583,34396,77.59,2025-06-25 07:24:00
6584,31147,76.67,2025-06-18 05:14:00
6585,25465,113.65,2025-06-16 08:33:00
6586,32807,40.43,2025-07-12 20:29:00
6587,21956,62.23,2025-07-09 03:30:00
6588,20383,100.81,2025-06-22 23:13:00
6589,30545,145.83,2025-07-14 00:29:00
6590,30071,22.2,2025-07-02 21:34:00
6591,24557,41.5,2025-07-07 14:04:00
6592,39335,14.93,2025-06-13 11:15:00
